answer_success,backend_error,blocked_path_hits,blocked_path_leakage,boundary_violation,budget,exclusion_field_conflict,expected_model_string,experiment_id,final_attempt_count,final_exact_success,final_json_parse_success,final_output_construction,finish_reason,forbidden_token_hits,forbidden_token_leakage,global_artifact_id,http_status,local_transport_path_failure_detected,logical_request_hash,matrix_role,mechanical_carry_failure_mode_detected,method,metric_record_sha256,missing_required_tokens,model,model_condition_id,openrouter_runtime_hardening_applied,output_bearing_state_conflict,parsed_output_sha256,primary_analysis_eligible,protected_token_hits,protected_token_leakage,provider,provider_call_count,raw_response_sha256,reasoning_content_present,reasoning_tokens_observed,record_mode_created_at_utc,record_mode_role,reliable_composite_success,reliable_success,requested_model,required_token_missing_count,required_token_recall,retry_policy_id,retry_policy_sha256,returned_model_match,revoked_token_hits,revoked_token_leakage,row_id,run_id,schema_version,score_error,score_row_emitted,selected_model_or_returned_model,stale_token_hits,stale_token_leakage,state_carry_surface_present,state_forbidden_token_negated,state_forbidden_token_present,state_governance_audit,state_governance_success,state_governance_success_legacy_no_conflict_only,state_hard_cap_used,state_internal_conflict,state_label_accuracy,state_required_token_negated,state_required_token_present,state_transition_accuracy,task_id
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,['API_03_D31B2E'],True,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00003_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,947ee8003cdc30baedbe81c898f131590a3a9980014edde900bcf3ee4d3cfd6d,budget300_diagnostic,True,rolling_visible_carry_forward,23ee433bc66ec4bf59eda24a4cfa935100956a0549ebac5311d7a9e25958360f,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,0e67605c29ef85e872e668ff92d47ccf22e22af49390b955ada27917603c80ec,False,['API_03_A0307E'],True,openrouter,6,c5ec5946258115fdb067ea26dba09e7a63b2f5d17521fe1c1f1c51a3c04ee1b0,False,0,2026-06-29T03:48:05Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00003_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,['API_03_2A62B4'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.5,False,True,0.0,pcgds_v2_00003_api_migration_state_transition_medium
False,False,['src/api/unit_03_120cce.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00003_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,15b7f72832b3c8a3faa6aeca9e1f88354540c0671ecb505eecd116ecb2b6eba1,budget300_diagnostic,True,ssr_no_visible_carry,46381856f323854e44f3aefbd7db56c311a90625236f38bd45791498a776cb58,"['API_03_14E3A9', 'API_03_387C99', 'API_03_D048D7', 'API_03_DE2EBD']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,dde004ce00cf48f145b05f5635662225e5466960ccca7858cfb7123d889cb1d2,False,[],False,openrouter,6,07d085cdbe635c154458121f7a2369fcfc07f847fa0da3cbc8d422a796cb9b0c,False,0,2026-06-29T03:48:01Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,4,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00003_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,False,True,True,0.2,False,False,0.0,pcgds_v2_00003_api_migration_state_transition_medium
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,f7ca19d87a7f9b8fd072a7f88c587741fcce83dbed9e7d16efc21c1787d47bab,budget300_diagnostic,True,mature_ssr_loop,f6ad8f1d8663cbb08c5aceb82544019812c45e90ab29ca1ad748bf225ea8872b,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,7065a759cff83623d2c5545a4c58a7113a0b37c7273f8e9d471d521285726d1b,False,[],False,openrouter,5,978e27c4e5aff8405fb1909474ced3f2b634ebd4c72c2a501dcec99f263dc89c,False,0,2026-06-29T03:48:04Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,,,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,True,True,0.0,False,True,0.0,pcgds_v2_00004_api_migration_state_transition_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::rolling_summary::budget300::run1,200,False,1d449d372ad3ce02decbbd25b2c873c863f66487f9574b6e4a3ceb981e57ff1b,budget300_diagnostic,False,rolling_summary,fac8003297f9fe687a38244da7d95bb34016c3b1c4d4cf8de98f9b4ab98f2b1d,"['API_04_84F137', 'API_04_B5CD0B', 'API_04_C25C8D']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,db30f974ad039a89a3a555f016582a7aa7be0f7ef45b8bcd629043c80f39f603,False,[],False,openrouter,6,c2a04a5194b3c14252b18cde4a939afdab04b3bd2d4a8fb47606a2608503a6dc,False,0,2026-06-29T03:48:05Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,3,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,True,True,False,0.0,False,False,0.0,pcgds_v2_00004_api_migration_state_transition_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,False,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,2dbb0ef08fc93479dd64d20e8c0f0a584774d16c77e6013c6dbd6d597318bd27,budget300_diagnostic,True,rolling_visible_carry_forward,b878511759518a781ee8d955c696ad7027465f13483d099d3503dd5e9ad6151f,"['API_04_84F137', 'API_04_B5CD0B', 'API_04_C25C8D']",anthropic/claude-opus-4.8,openrouter_claude48,True,True,179c6c58a739364763104f76347aa84add637f5096567915811768651a440f59,False,[],False,openrouter,6,4c491eef0d83b621c4dbfad37d2c663abdb6bd081ca9b663f582a2bc723f3632,False,0,2026-06-29T03:48:11Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,3,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.0,False,True,0.0,pcgds_v2_00004_api_migration_state_transition_medium
False,False,['src/api/unit_04_68ea21.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,44be3c80b4251320bf4d1b8e5175a4a7830d2565b11e6a02138679786c6a5216,budget300_diagnostic,True,ssr_no_visible_carry,517eb5f86516dfffa961a09d10e36956c663bb18bed59bbf315033e68aaae8f1,"['API_04_84F137', 'API_04_B5CD0B', 'API_04_C25C8D']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,467928297030608bdcb3a349e68ab0891d4035e1962357052691be4909dbeb66,False,[],False,openrouter,6,e2f9c8a80540adea02249e533955b468642ddf091e8b5ea17899e33920968e83,False,0,2026-06-29T03:48:06Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,3,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00004_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",True,True,True,False,0.166667,False,False,0.0,pcgds_v2_00004_api_migration_state_transition_medium
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,a4b33bad74077c06308c5e5ae4408d88747ef46e747e306aaa8dec905a73797f,budget300_diagnostic,False,mature_ssr_loop,25a551f02cb0b99e6004f6204f18d1a38dfb78e50d77b0d2e45e2df3b33ff580,[],anthropic/claude-opus-4.8,openrouter_claude48,True,False,5514bf006df91fb921dee5874fbb706f1638fb8b46a2011de498a1ed51d56a91,False,[],False,openrouter,5,60dcd20aee2413a39ed7b3a9a2c5902e0af7fb4aa4716b59df3e1b551acc9d15,False,0,2026-06-29T03:48:32Z,budget300_diagnostic,True,True,anthropic/claude-opus-4.8,0,1.0,,,True,[],False,pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'NO', 'OUT'], 'required_token_present_in_state': True}",True,True,True,False,0.0,False,True,0.0,pcgds_v2_00005_api_migration_state_transition_medium
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::rolling_summary::budget300::run1,200,False,360d9b8b0bf7bea6f8bb59c807d67c5094482bdf83acd7e51173fbafba2e939c,budget300_diagnostic,False,rolling_summary,8c9eb42fb03f8a207d32f46da2a36841f5b8a625b18772bb70d6589d4639b840,"['API_05_1FD3B0', 'API_05_560B20', 'API_05_6FE311', 'API_05_B15177', 'API_05_D99245']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,50b92432017459d24b2ced87e036e3505f001302f75ba48579971822ed1a3c15,False,[],False,openrouter,6,3a19acd4900cc8ac1bd5f8fc6a47512b402cce2fc872ff7013977ee999071399,False,0,2026-06-29T03:48:13Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,5,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['N'], 'required_token_present_in_state': False}",False,True,True,False,0.0,False,False,0.0,pcgds_v2_00005_api_migration_state_transition_medium
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,ca566ca9de94eaff27d0c3efd9cae4227d3ca3f69b3479ce128b4a52cd11e4a7,budget300_diagnostic,True,rolling_visible_carry_forward,23cb6f8a7b6dab35c3f0eb0f66427b2686a68c4278c3861821e3b2fb30ca5f9b,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,010a385872f7b229dc4847d6dd66f9a2dfa331f90972a2b552dde4ac287ba48a,False,[],False,openrouter,6,d9d6e9f844534dd493d05c5339f1487a108c3901ce9d20fff55327a2bc1e902a,False,0,2026-06-29T03:48:36Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.333333,False,True,0.0,pcgds_v2_00005_api_migration_state_transition_medium
False,False,['src/api/unit_05_7505c2.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,a58dbc94970ded2efe5e9e5773bb16a2cf73ccd100bec17c17d03abea429558e,budget300_diagnostic,True,ssr_no_visible_carry,53f1372e881b49df6d14d6f37c5630c1b25f5515c8cd387a030f88a902cfd0aa,"['API_05_1FD3B0', 'API_05_560B20', 'API_05_6FE311', 'API_05_B15177', 'API_05_D99245']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,70715d3532263d03bbe8d264d6cdff1f0c51cbc2fad087145ad4b961c21005a7,False,[],False,openrouter,6,0ccd3e86607ea8cf2d42c50ab4777cc41a950b302b616b7c1982458bdeec77d4,False,0,2026-06-29T03:48:14Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,5,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00005_api_migration_state_transition_medium::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",True,True,True,False,0.333333,False,False,0.0,pcgds_v2_00005_api_migration_state_transition_medium
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,c143b1e76dc8e09f25f18020121995dac98204329adb5b75f8ec324ed61d9bcc,budget300_diagnostic,False,mature_ssr_loop,adc048c9b6e4357859b8f07ad08f6db2b9e78ecb7231f15757876e0bf8e26524,[],anthropic/claude-opus-4.8,openrouter_claude48,True,False,d09320580489a365edb3d075657a4ed761c8b4848f45304b465d9fc0dc0116a1,False,[],False,openrouter,7,a1ceb8968fddca97bc15a4711d83002d505d33640da07a9b90ccab1c294d95ff,False,0,2026-06-29T03:48:36Z,budget300_diagnostic,True,True,anthropic/claude-opus-4.8,0,1.0,,,True,[],False,pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': True}",True,True,True,False,0.0,False,True,0.0,pcgds_v2_00006_api_migration_state_transition_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::rolling_summary::budget300::run1,200,False,16748dbb73e682462770dfef6e7ce4197c02568d2bbc7e8acddf8ac4c58e0946,budget300_diagnostic,True,rolling_summary,57dd96ec70e0927e44b591395f47feaceb5c76aab723f0cec77e61d890ba09a3,"['API_06_192615', 'API_06_5A8EDA', 'API_06_63B126', 'API_06_C60ABB', 'API_06_D0CCF4', 'API_06_D3A402']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,f976b14247d649becf887b24871d05fae6585e99b3770ba019cc7bc9f1c0c4fc,False,[],False,openrouter,8,0455dbd2d5f2db101b69d62054e736be8dcf9cfc66b27448c38af7115dd7c8c5,False,0,2026-06-29T03:48:43Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,6,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,False,True,True,0.071429,False,False,0.0,pcgds_v2_00006_api_migration_state_transition_hard
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,200,False,7eea319a4f1d17721d90ddf8ac86ca47f19016e29379591e80ddd157621d7292,budget300_diagnostic,True,rolling_visible_carry_forward,c9970beb7d8c27ac0dd895913fdd54a159be7889dbb8e4d8a05e86b86151eb87,[],anthropic/claude-opus-4.8,openrouter_claude48,True,True,05bd77b74f0a0c4dc7bcf59ccb6b29ac859ff9cd0d8120e7b266260d0b488f7a,False,[],False,openrouter,8,703eacdd65bb3eb4354776025b5617c1b6e42c0b59a8df670f7fe1eff65bb82f,False,0,2026-06-29T03:48:42Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.071429,False,True,0.0,pcgds_v2_00006_api_migration_state_transition_hard
False,False,['src/api/unit_06_dac9f4.py'],True,True,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,200,False,b338a137c270410f99032b638bdc121796dfb71c7b3df4a3bab855be1f5899ae,budget300_diagnostic,True,ssr_no_visible_carry,7bab0fca6d9fbc756e2a1779a25d8f3ecf37a902e196e13a616feb1fa17b915a,"['API_06_192615', 'API_06_5A8EDA', 'API_06_63B126', 'API_06_C60ABB', 'API_06_D0CCF4', 'API_06_D3A402']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,07a069b6b924f2d87ef88c54f6c2e70badfde572a78e9415bd7ed4faf57330cc,False,[],False,openrouter,8,da4564f9401e0ed46c3d61a0c511f0667f451dbaa6f95d31cb2e8575a881b87e,False,0,2026-06-29T03:48:37Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,6,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00006_api_migration_state_transition_hard::openrouter_claude48::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,False,True,True,0.071429,False,False,0.0,pcgds_v2_00006_api_migration_state_transition_hard
True,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,True,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00007_api_migration_state_transition_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,200,False,b9f053cd0bbda8c51059b324c22c7cb525ecfa44997f048814ffdb85a78787e4,budget300_diagnostic,False,mature_ssr_loop,6d8dd2500b918e687e8c3884e1b9432b412650581aa986e39e1180d7cbf91937,[],anthropic/claude-opus-4.8,openrouter_claude48,True,False,f7b88d76c625039a81c4ce32304ae894b72fbb5ca232244be7cf6570044ff5ba,False,[],False,openrouter,7,46d5c8bef02384906c0df4039ce3930c937e7b363c397a822fc77908c64c211c,False,0,2026-06-29T03:48:44Z,budget300_diagnostic,True,True,anthropic/claude-opus-4.8,0,1.0,,,True,[],False,pcgds_v2_00007_api_migration_state_transition_hard::openrouter_claude48::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'G', 'NO', 'OUT'], 'required_token_present_in_state': True}",True,True,True,False,0.0,False,True,0.0,pcgds_v2_00007_api_migration_state_transition_hard
False,False,[],False,False,300,False,anthropic/claude-4.8-opus-20260528,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_budget300_diagnostic_40task_5model_4method_1budget_1run_20260625::pcgds_v2_00007_api_migration_state_transition_hard::openrouter_claude48::rolling_summary::budget300::run1,200,False,93adc2f0a872895a70a41ecd3fc7437012095b0306156f61e6c9789859411a3c,budget300_diagnostic,False,rolling_summary,8aebcb85f26eac788b275307dd20cb44dfafecf0073cf3d8c48854462b41eab2,"['API_07_64E9DF', 'API_07_6B7960', 'API_07_BF0BF3', 'API_07_C818C9', 'API_07_E7B59C', 'API_07_F3103D']",anthropic/claude-opus-4.8,openrouter_claude48,True,False,f0d89b5fdcbe5c861cd1a8e3799a5f07af96e0c7d061ea9d5f49d742d08c4bbc,False,[],False,openrouter,8,281c591ebdba460320b8b3291e721b02f74c28a9d00ea4cdc7c94896b24998d9,False,0,2026-06-29T03:48:34Z,budget300_diagnostic,False,False,anthropic/claude-opus-4.8,6,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00007_api_migration_state_transition_hard::openrouter_claude48::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.main_matrix_score_row.v1,,True,anthropic/claude-4.8-opus-20260528,[],False,False,False,False,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['SUMMARY'], 'required_token_present_in_state': False}",False,True,True,False,0.0,False,False,0.0,pcgds_v2_00007_api_migration_state_transition_hard
