row_id,logical_request_hash,phase,method,budget,run_id,final_started_at_utc,final_finished_at_utc,state_call_started_min_utc,state_call_finished_max_utc,state_call_timing_available,state_call_timing_note,attempt_count,timed_final_attempt_count,provider_call_count_from_score,source_cassette_sha256,source_scores_sha256,source_cassette_row_sha256,source_score_row_sha256,source_cassette_line_number,source_score_line_number,timing_scope,provider_name,provider_tag,quantization,http_status,backend_error,returned_model_match,reasoning_content_present,reasoning_tokens_observed
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget1200::run2,87eda8304b477b0a4f9b23981213b3a8741be7b15cb8f65eb1fe00f8f4e215fa,confirmatory,rolling_summary,1200,2,2026-06-29T12:04:51Z,2026-06-29T12:04:55Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,096b2bdf01b83922514b4315db1f0a8e58b8900491a9818ea7639467a56cf517,41aff8d733d84d95e2259f6e3b5aad5b0c9e779ac3831d93a12b92270a80427e,1238,1238,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget1200::run3,247b756ff73c65d7079733f5925d725e2f13ddf01593411ca921c58c298608aa,confirmatory,rolling_summary,1200,3,2026-06-29T12:04:52Z,2026-06-29T12:04:58Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,77c0471c0931a2687a7c9917bc5565ce22f057c558b3dc7b6b70d7cfc6155092,7f7250f1003766d8482e5b1a995e2ac5a79d790dd81347ea97f71d0dda4703cf,1239,1239,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run1,c0ea31421c78d0b7849c6b088ddf70559f32d6c61c8bd45a4c2bf847ccaae917,confirmatory,rolling_summary,600,1,2026-06-29T12:04:45Z,2026-06-29T12:04:48Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,53b27dbe7f36dc1b4001b0ba4842b775fedc1e54ac0f4bab47b14e384315c3e4,22308c98e8b81ac3681d220c6bdc2a47b2732ca8ea1a97b8af6eca8aacd24019,1240,1240,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run2,bdf55a05dd2012d7ad54604f20edc77a5d6440fee68dc06cd856fe5e859a3c80,confirmatory,rolling_summary,600,2,2026-06-29T12:04:49Z,2026-06-29T12:04:51Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,2f4afda2b1ed873b245832eee395dd4f36ec1e887ec404eb4d09834b16b61543,73fb7f0325adf2d842fb433cf9f863018835b379ef90ff8a4de6ef9b1664e64b,1241,1241,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run3,a8a59fd44a47819869036066cac056ca0ce3a77d2051ac881875306634c48197,confirmatory,rolling_summary,600,3,2026-06-29T12:04:47Z,2026-06-29T12:04:51Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,05d7b8a1dc587ac026f247546e3e25dfd6a555ff78aec7a38c2e580a8d3c05ba,e6fb66f7daa5494b90109cb3967de966f68d4923c9b1e701dc19baa52a29993d,1242,1242,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run1,18b70a03b89011f67bc20231508c1fddcfaa878b8e9f2e56a282e8784c806cae,confirmatory,rolling_visible_carry_forward,1200,1,2026-06-29T12:05:04Z,2026-06-29T12:05:09Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,668a662d9129dcdbdb2c26487fe74b3b7271d9e5ddb387d354806f670f7a0403,fe0d9cfd11280d9f1bfbab4bbf4263b25980206f896848e71f1bab4761259895,1243,1243,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run2,ee30288790707bd87956e136ff78d090cbbf7c5efd6907a95951e1997a28c5ba,confirmatory,rolling_visible_carry_forward,1200,2,2026-06-29T12:05:08Z,2026-06-29T12:05:15Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,b6c65bcf22c7b5de8d55748b0a9c248e0bf99f5bac06cb7df58597e35d878d5d,9420b2cffc6c7cdd17d8a277a7ce486db98984dc957e624f6a7fe91fa56cf36d,1244,1244,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run3,009f23aa6000f766326be65fe9b03b193866bb870ed1b6acbe9ae7e30fbc8f4c,confirmatory,rolling_visible_carry_forward,1200,3,2026-06-29T12:05:09Z,2026-06-29T12:05:14Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,219b9ffa6b9437a99b12b4501337c42d4fac86feb8f08f2b66a9e94a286766f1,37985451a225f2dc1f2e503b1ea9b46fe8e057ba58d0eb890f3dda3474f56a3c,1245,1245,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run1,8ac862ca1f9b36211cd84c772ba426935faa1c9633552111a3b036ad76207af0,confirmatory,rolling_visible_carry_forward,600,1,2026-06-29T12:04:54Z,2026-06-29T12:05:01Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,8dd4295f4375504da30244465a5928f968387a4d44917624b5204b9b95261e9f,217f503eb197907bc85843bead6b7b07052ffbd937ed6bce272fe40d456728c4,1246,1246,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run2,4f95cf228a5fd652b2f37e30a15f6c8032eca426c6b7d80f4398efb3a72828e4,confirmatory,rolling_visible_carry_forward,600,2,2026-06-29T12:04:51Z,2026-06-29T12:04:56Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,95a1bd0b9488e79b7541a9707416c595ad5fb75945c7ae2bb6420b72b85caa80,b45b369f99111cb61c2677400e1b87c9d069ff39ad1209f95b69b6ad43a44199,1247,1247,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run3,ba49b517e4af5ca80aa47895504157454dbea5e05549ec4eec3feee5edb9acf8,confirmatory,rolling_visible_carry_forward,600,3,2026-06-29T12:05:01Z,2026-06-29T12:05:03Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,73339254a1894f00813f6cc63efbf35028925fb3cc5048a2be4ecaf262381322,70f2038c811dc7cb9bc2377ebc2b9c4ad259000f8f4af9a9fee3331fbd719555,1248,1248,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run1,232055e4bc2544e930aa362bb0550b2d939c3dbe896971baad1cea048ce5aab2,confirmatory,rolling_visible_fields_only,1200,1,2026-06-29T12:05:10Z,2026-06-29T12:05:15Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,eefb6c384c45d6ec781a4655301a84c589f5debe0d02d98b9b2b35e407a2beb9,4f8a0b85adb18ccea4dffbae743e77fbea4fde10abb1b6508476ddf9fb1bf271,1249,1249,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run2,52551cdb48d3a729e263a2cf068901ababd2e95a561c1db20787e9d1143b1010,confirmatory,rolling_visible_fields_only,1200,2,2026-06-29T12:05:10Z,2026-06-29T12:05:14Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,8f2be7fdf757d35539fabc5ed9aa643a4103b792527bb3781db871938521f63b,e0d4d43c1396e73f9efd8961fd093fc06548fc1b6f6d33d41b99100ec842526d,1250,1250,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run3,679d8da2543cc0f84820a375ee4e0a66afca0d595663ce237ceb1ded60bceb5c,confirmatory,rolling_visible_fields_only,1200,3,2026-06-29T12:05:13Z,2026-06-29T12:05:17Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,498b265bae3aa9cda1760d9f813146415fec968d35883344dad8396a95cc9ab5,6c731976f870e8b1bfab1b313c629ceee1996e037bfffc522d437f9e853af428,1251,1251,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run1,538be0eed43211c33e2d18193a077bf33b2104adf299c65bcbc4c82be558f951,confirmatory,rolling_visible_fields_only,600,1,2026-06-29T12:05:01Z,2026-06-29T12:05:06Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,94a45680586ad5cccb0d29e4a0ba49a2406221173cf055654df9efc573c07a46,3c4110835b98a907835f031725ba7ef617998c78687836138d1abe28d0855198,1252,1252,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run2,27d84497f6c265995768884ffe9e985912eb8cd2d394f12764b4b864d4a81eb1,confirmatory,rolling_visible_fields_only,600,2,2026-06-29T12:05:04Z,2026-06-29T12:05:09Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,0ebd5ea018390e19df04152f61828d84461a899a6248c53cb5ead7139ec8ebe5,4db8297b55914f80fdab5bf05c41bb3d29f0ef05011a3917d085a47892c4be30,1253,1253,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run3,a18e9ca75007389345c7c06785356905fd1bd6002304d9da4bbd5543e1130a34,confirmatory,rolling_visible_fields_only,600,3,2026-06-29T12:05:06Z,2026-06-29T12:05:11Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,cf944d4163f4f52ebc695f5102495f3ef64ad8788c517e8380bb6ac69dbc90b0,411cf0854b39442538e4f1f8a76611c0ed722e9dbe8c401708a69e4555535065,1254,1254,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run1,5dccaa0018df4c6e087dd89bfeba308aa9e18ade70ee764d110c0ca09c0d2639,confirmatory,ssr_no_visible_carry,1200,1,2026-06-29T12:05:29Z,2026-06-29T12:05:33Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,91d53e5bb730684df24e1a98f1da5c1b54331b39f62c8a116e97a557f588a1be,8d555904162b4b55f49b0f79a9a3799e73a0d0e77ab5bdd3884ab7f903a4b156,1255,1255,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run2,180a1ea5ac8e4e2165a3a3df46a088e03c2d4813f71679144e4515d76edcefee,confirmatory,ssr_no_visible_carry,1200,2,2026-06-29T12:05:27Z,2026-06-29T12:05:31Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,df8ea87973cabfd4437f0966c645f5af4ce056ef6a52690ea28613f21629d2de,c449a2cd20004b496d4756f01998ff144d2448b22348a5f91c5817bb04ba48a6,1256,1256,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run3,d1a187660ecf615ae5b001c7102fd87bcabb80e7bccc068bfb3a3cf10278801b,confirmatory,ssr_no_visible_carry,1200,3,2026-06-29T12:05:32Z,2026-06-29T12:05:35Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,8fd46f1041f2626bccc6696ebb566c14149038b9bf51b891c72a3b2bbede7b80,23559601f199af5180414a675ca1e37ea43166136b5c35b40bda651cb874e309,1257,1257,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run1,30431b1fedd5abd3aac00cddaccba6889804fc5c7a38c6a4e0392d1c19b2c24b,confirmatory,ssr_no_visible_carry,600,1,2026-06-29T12:05:15Z,2026-06-29T12:05:19Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,33b5cbe54e121d451074146b80f0b6776deff6a435ab3f091ca36001ab7acec0,d383bd306d40c1af4259840aa5a520066ba24492b7def1cd202752e02df70d2a,1258,1258,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run2,81e93d85a019c8e2cd4dffe7026c730767917a79617fedca062cb834aab56130,confirmatory,ssr_no_visible_carry,600,2,2026-06-29T12:05:21Z,2026-06-29T12:05:26Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,1049598d4d706156e1f20c107cb1b452c13d67aba8a6090fe69874921a2645c4,c7b528807c106981a4ea82810f1482badb4a4511e50b3ef65b26270ef886dd1f,1259,1259,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run3,1cbdf339e1713d21bb3b59318c8b28f55e066a38b595490ace7cccea1296beb7,confirmatory,ssr_no_visible_carry,600,3,2026-06-29T12:05:24Z,2026-06-29T12:05:28Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,2e31b137e6e44ace084c03a69afd9dbf74c83731a9589fdac53ae5cc6d434178,56a5a6ba2476bdf90a83a44cadc7eba511ac03069945588345b0560eab58a3e4,1260,1260,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run1,bac7e7c79fd4b700698acfda49744dd0811496c5f08387d1c5d6c685dfe5df0e,confirmatory,loop_only,1200,1,2026-06-29T12:05:29Z,2026-06-29T12:05:31Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,c20177d5badeb9e0ab29298bbce07e72516eff67347045b272acbaf8aaf2c5bd,274e53cb318ffd91293b45f5f2928ed9bcaf76a14861b55c22d1d316ec9b21d0,1261,1261,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run2,b781942f86b2c359bf4041a23f2f86f85901b36e1637869688d171af1ac3e775,confirmatory,loop_only,1200,2,2026-06-29T12:05:32Z,2026-06-29T12:05:34Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,b5f4dd1a7837622e38c0edc90d02f84189b59de235479fee2c7ee6c8414a5aa6,9c4a237ce4d2efd0b476f5fe669d5129c12b31f7f72d459b161ab3a809dbcd7a,1262,1262,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run3,56602e6f5b5e529519594de986d0286de3eabe34bf37bc16f093ec7af7e7f3ce,confirmatory,loop_only,1200,3,2026-06-29T12:05:40Z,2026-06-29T12:05:43Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,89f8ec34fe48ed414b2b6ae552b6b87e96c831b8b6f1d2d5bb28b8eb87703010,9d5d36ed36456bc97d80fd04a98f62e6a7a2349fb5b0bf37db4693f5a7acab32,1263,1263,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget600::run1,916043e5782bfa9a0553f7007d42d5579d87b60215f111d9a7664fb87d6dc27b,confirmatory,loop_only,600,1,2026-06-29T12:05:26Z,2026-06-29T12:05:28Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,9b0cf6be88c706d45f28ad5aadf1f3a7644e8d55f87e05ef35295bd59a433450,f1ad8c7524f3dc995c33fe3d9c45a15b940bc1707bae174e0bf754e831214502,1264,1264,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget600::run2,0b98bb51349f56c565bc1225a9601fa3b34460308602d2dce9227539bd920dd1,confirmatory,loop_only,600,2,2026-06-29T12:05:27Z,2026-06-29T12:05:28Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,75a43d3971ffba8c7074a7b3f1255b5d8684a4603988d455b71993a65796ac19,775be9689ffcdabaf0e1f2249174a0dcf155adf8237f0e797faa4a3828e1ecb5,1265,1265,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget600::run3,027a1067bd0fbc79418f91ad188c9dc82162ecb44fd9f696d46440941d6a96b2,confirmatory,loop_only,600,3,2026-06-29T12:05:28Z,2026-06-29T12:05:29Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,6,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,0f102c3cfd3b88b8bcaa01b0630d2df696e36e6d1794589912250239f1f83c45,3d130185f57f20ef4a11756fa04402913fd5c73377db7e652789f36735b979b1,1266,1266,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget1200::run1,fa76f583289e81448c6343514d458c8283c8f74f314b1a99783070a2134a680e,confirmatory,mature_ssr_loop,1200,1,2026-06-29T12:05:40Z,2026-06-29T12:05:40Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,5,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,5fd775727486e60c6dd616c53ca38b0b0609afcf9716b658216118780f58dc6f,c8aab371c7d691163d9960ddffa1f56930efde3b29f517b620a11aaee1f55006,1267,1267,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00036_protected_information_redaction_under_task_pressure_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget1200::run2,8feff5fa17c8d793cc48b2d793f5d49990877c70970db7aad588edf08c4160bb,confirmatory,mature_ssr_loop,1200,2,2026-06-29T12:05:42Z,2026-06-29T12:05:42Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,5,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,00e6d0c4ddc170e6b140fe87c9a41b7f1c31a157af35bbb99d98dff94e1a7c27,3565955227b868a213b3b7293befe49b2adc365e53d67b659cf6d14a9f136c6a,1268,1268,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
